name,station_name_combined,station_number,district,religion,gender,to_register,from_register,room,station_name,maps,coordinates
ناخبو الطائفة سني من سجل ١٦٨٨ إلى سجل ١٧٧٣,"مدرسة عمر فاخوري الإبتدائية المختلطة مقابل المدينة
 الرياضية غرفة رقم ٧",287,المصيطبة,سني,ذكر,1773,1688,غرفة رقم ٧,مدرسة عمر فاخوري الإبتدائية المختلطة مقابل المدينة الرياضية,https://maps.app.goo.gl/C1facrrKmvNdjXw46,"33.868944879325234, 35.492162144791735"
ناخبو الطائفة سني من سجل ١٧٧٥ إلى سجل ١٨٦٦,"مدرسة عمر فاخوري الإبتدائية المختلطة مقابل المدينة
 الرياضية غرفة رقم ٨",288,المصيطبة,سني,ذكر,1866,1775,غرفة رقم ٨,مدرسة عمر فاخوري الإبتدائية المختلطة مقابل المدينة الرياضية,https://maps.app.goo.gl/C1facrrKmvNdjXw46,"33.868944879325234, 35.492162144791735"
ناخبو الطائفة سني من سجل ١٨٧٣ إلى سجل ٢٠٣٧,"مدرسة عمر فاخوري الإبتدائية المختلطة مقابل المدينة
 الرياضية غرفة رقم ٩",289,المصيطبة,سني,ذكر,2037,1873,غرفة رقم ٩,مدرسة عمر فاخوري الإبتدائية المختلطة مقابل المدينة الرياضية,https://maps.app.goo.gl/C1facrrKmvNdjXw46,"33.868944879325234, 35.492162144791735"
ناخبو الطائفة سني من سجل ٢٠٣٨ إلى سجل ٢١٦٦,"مدرسة عمر فاخوري الإبتدائية المختلطة مقابل المدينة
 الرياضية غرفة رقم ١٠",290,المصيطبة,سني,ذكر,2166,2038,غرفة رقم ١٠,مدرسة عمر فاخوري الإبتدائية المختلطة مقابل المدينة الرياضية,https://maps.app.goo.gl/C1facrrKmvNdjXw46,"33.868944879325234, 35.492162144791735"
ناخبو الطائفة سني من سجل ٢١٦٧ إلى سجل ٢٢٦٧,"مدرسة عمر فاخوري الإبتدائية المختلطة مقابل المدينة
 الرياضية غرفة رقم ١١",291,المصيطبة,سني,ذكر,2267,2167,غرفة رقم ١١,مدرسة عمر فاخوري الإبتدائية المختلطة مقابل المدينة الرياضية,https://maps.app.goo.gl/C1facrrKmvNdjXw46,"33.868944879325234, 35.492162144791735"
ناخبو الطائفة سني من سجل ٢٢٦٨ إلى سجل ٢٣٥٢,"مدرسة عمر فاخوري الإبتدائية المختلطة مقابل المدينة
 الرياضية غرفة رقم ١٢",292,المصيطبة,سني,ذكر,2352,2268,غرفة رقم ١٢,مدرسة عمر فاخوري الإبتدائية المختلطة مقابل المدينة الرياضية,https://maps.app.goo.gl/C1facrrKmvNdjXw46,"33.868944879325234, 35.492162144791735"
ناخبو الطائفة سني من سجل ٢٣٥٣ إلى سجل ٢٥٠١,"مدرسة عمر فاخوري الإبتدائية المختلطة مقابل المدينة
 الرياضية غرفة رقم ١٣",293,المصيطبة,سني,ذكر,2501,2353,غرفة رقم ١٣,مدرسة عمر فاخوري الإبتدائية المختلطة مقابل المدينة الرياضية,https://maps.app.goo.gl/C1facrrKmvNdjXw46,"33.868944879325234, 35.492162144791735"
ناخبو الطائفة سني من سجل ٢٥٠٢ إلى سجل ٢٧٠٧,"مدرسة عمر فاخوري الإبتدائية المختلطة مقابل المدينة
 الرياضية غرفة رقم ١٤",294,المصيطبة,سني,ذكر,2707,2502,غرفة رقم ١٤,مدرسة عمر فاخوري الإبتدائية المختلطة مقابل المدينة الرياضية,https://maps.app.goo.gl/C1facrrKmvNdjXw46,"33.868944879325234, 35.492162144791735"
ناخبو الطائفة سني من سجل ٢٧٠٨ إلى سجل ٢٩٦٥,"مدرسة عمر فاخوري الإبتدائية المختلطة مقابل المدينة
 الرياضية غرفة رقم ١٥",295,المصيطبة,سني,ذكر,2965,2708,غرفة رقم ١٥,مدرسة عمر فاخوري الإبتدائية المختلطة مقابل المدينة الرياضية,https://maps.app.goo.gl/C1facrrKmvNdjXw46,"33.868944879325234, 35.492162144791735"
ناخبو الطائفة روم ارثوذكس من سجل ١ إلى سجل ١٧٩,مدرسة مار الياس بطينا غرفة رقم ١,366,المصيطبة,روم ارثوذكس,ذكر,179,1,غرفة رقم ١,مدرسة مار الياس بطينا,https://maps.app.goo.gl/Bxogo3hdVcf1Tms5A,"33.8784423797358, 35.48766191389581"
ناخبو الطائفة روم ارثوذكس من سجل ١٨٠ إلى سجل ٤٠٣,مدرسة مار الياس بطينا غرفة رقم ٢,367,المصيطبة,روم ارثوذكس,ذكر,403,180,غرفة رقم ٢,مدرسة مار الياس بطينا,https://maps.app.goo.gl/Bxogo3hdVcf1Tms5A,"33.8784423797358, 35.48766191389581"
ناخبو الطائفة روم ارثوذكس من سجل ٤٠٤ إلى سجل ٥٥٧,مدرسة مار الياس بطينا غرفة رقم ٣,368,المصيطبة,روم ارثوذكس,ذكر,557,404,غرفة رقم ٣,مدرسة مار الياس بطينا,https://maps.app.goo.gl/Bxogo3hdVcf1Tms5A,"33.8784423797358, 35.48766191389581"
ناخبو الطائفة روم ارثوذكس من سجل ٥٥٨ إلى سجل ١٠٧٥,مدرسة مار الياس بطينا غرفة رقم ٤,369,المصيطبة,روم ارثوذكس,ذكر,1075,558,غرفة رقم ٤,مدرسة مار الياس بطينا,https://maps.app.goo.gl/Bxogo3hdVcf1Tms5A,"33.8784423797358, 35.48766191389581"
ناخبو الطائفة روم ارثوذكس من سجل ١٠٧٦ إلى سجل ١٣١٨,مدرسة مار الياس بطينا غرفة رقم ٥,370,المصيطبة,روم ارثوذكس,ذكر,1318,1076,غرفة رقم ٥,مدرسة مار الياس بطينا,https://maps.app.goo.gl/Bxogo3hdVcf1Tms5A,"33.8784423797358, 35.48766191389581"
ناخبات الطائفة روم ارثوذكس من سجل ١ إلى سجل ١٧٣,مدرسة مار الياس بطينا غرفة رقم ٦,371,المصيطبة,روم ارثوذكس,أنثى,173,1,غرفة رقم ٦,مدرسة مار الياس بطينا,https://maps.app.goo.gl/Bxogo3hdVcf1Tms5A,"33.8784423797358, 35.48766191389581"
ناخبات الطائفة روم ارثوذكس من سجل ١٧٤ إلى سجل ٣٥٣,مدرسة مار الياس بطينا غرفة رقم ٧,372,المصيطبة,روم ارثوذكس,أنثى,353,174,غرفة رقم ٧,مدرسة مار الياس بطينا,https://maps.app.goo.gl/Bxogo3hdVcf1Tms5A,"33.8784423797358, 35.48766191389581"
ناخبات الطائفة روم ارثوذكس من سجل ٣٥٤ إلى سجل ٥٠٦,مدرسة مار الياس بطينا غرفة رقم ٨,373,المصيطبة,روم ارثوذكس,أنثى,506,354,غرفة رقم ٨,مدرسة مار الياس بطينا,https://maps.app.goo.gl/Bxogo3hdVcf1Tms5A,"33.8784423797358, 35.48766191389581"
ناخبات الطائفة روم ارثوذكس من سجل ٥٠٧ إلى سجل ٧٨٠,مدرسة مار الياس بطينا غرفة رقم ٩,374,المصيطبة,روم ارثوذكس,أنثى,780,507,غرفة رقم ٩,مدرسة مار الياس بطينا,https://maps.app.goo.gl/Bxogo3hdVcf1Tms5A,"33.8784423797358, 35.48766191389581"
ناخبات الطائفة روم ارثوذكس من سجل ٧٨١ إلى سجل ١١٩٠,مدرسة مار الياس بطينا غرفة رقم ١٠,375,المصيطبة,روم ارثوذكس,أنثى,1190,781,غرفة رقم ١٠,مدرسة مار الياس بطينا,https://maps.app.goo.gl/Bxogo3hdVcf1Tms5A,"33.8784423797358, 35.48766191389581"
ناخبات الطائفة روم ارثوذكس من سجل ١١٩١ إلى سجل ١٤٠٦,مدرسة مار الياس بطينا غرفة رقم ١١,376,المصيطبة,روم ارثوذكس,أنثى,1406,1191,غرفة رقم ١١,مدرسة مار الياس بطينا,https://maps.app.goo.gl/Bxogo3hdVcf1Tms5A,"33.8784423797358, 35.48766191389581"
ناخبو الطائفة روم ارثوذكس من سجل ١٣١٩ إلى سجل ١٤٠٥,مدرسة مار الياس بطينا غرفة رقم ١١,376,المصيطبة,روم ارثوذكس,ذكر,1405,1319,غرفة رقم ١١,مدرسة مار الياس بطينا,https://maps.app.goo.gl/Bxogo3hdVcf1Tms5A,"33.8784423797358, 35.48766191389581"
ناخبو الطائفة روم كاثوليك من سجل ١ إلى سجل ٣٣٣,مدرسة مار الياس بطينا غرفة رقم ١٢,377,المصيطبة,روم كاثوليك,ذكر,333,1,غرفة رقم ١٢,مدرسة مار الياس بطينا,https://maps.app.goo.gl/Bxogo3hdVcf1Tms5A,"33.8784423797358, 35.48766191389581"
ناخبو الطائفة روم ارثوذكس من سجل ١ إلى سجل ٢٢٩,"مدرسة متوسطة الأشرفية الرسمية المختلطة  –  شارع سامي
 اليازجي غرفة رقم ١",121,الرميل,روم ارثوذكس,ذكر,229,1,غرفة رقم ١,مدرسة متوسطة الأشرفية الرسمية المختلطة  –  شارع سامي  اليازجي,https://maps.app.goo.gl/mafKxqAoK9H8C9yc8,"33.89165187401471, 35.52869294303503"
ناخبو الطائفة روم ارثوذكس من سجل ٢٣٠ إلى سجل ٥٠٣,"مدرسة متوسطة الأشرفية الرسمية المختلطة  –  شارع سامي
 اليازجي غرفة رقم ٢",122,الرميل,روم ارثوذكس,ذكر,503,230,غرفة رقم ٢,مدرسة متوسطة الأشرفية الرسمية المختلطة  –  شارع سامي  اليازجي,https://maps.app.goo.gl/mafKxqAoK9H8C9yc8,"33.89165187401471, 35.52869294303503"
ناخبو الطائفة روم ارثوذكس من سجل ٥٠٩ إلى سجل ٨٣١,"مدرسة متوسطة الأشرفية الرسمية المختلطة  –  شارع سامي
 اليازجي غرفة رقم ٣",123,الرميل,روم ارثوذكس,ذكر,831,509,غرفة رقم ٣,مدرسة متوسطة الأشرفية الرسمية المختلطة  –  شارع سامي  اليازجي,https://maps.app.goo.gl/mafKxqAoK9H8C9yc8,"33.89165187401471, 35.52869294303503"
ناخبو الطائفة روم ارثوذكس من سجل ٨٣٣ إلى سجل ١٢٠٠,"مدرسة متوسطة الأشرفية الرسمية المختلطة  –  شارع سامي
 اليازجي غرفة رقم ٤",124,الرميل,روم ارثوذكس,ذكر,1200,833,غرفة رقم ٤,مدرسة متوسطة الأشرفية الرسمية المختلطة  –  شارع سامي  اليازجي,https://maps.app.goo.gl/mafKxqAoK9H8C9yc8,"33.89165187401471, 35.52869294303503"
ناخبو الطائفة روم ارثوذكس من سجل ١٢٠٢ إلى سجل ١٦٢٦,"مدرسة متوسطة الأشرفية الرسمية المختلطة  –  شارع سامي
 اليازجي غرفة رقم ٥",125,الرميل,روم ارثوذكس,ذكر,1626,1202,غرفة رقم ٥,مدرسة متوسطة الأشرفية الرسمية المختلطة  –  شارع سامي  اليازجي,https://maps.app.goo.gl/mafKxqAoK9H8C9yc8,"33.89165187401471, 35.52869294303503"
ناخبات الطائفة روم ارثوذكس من سجل ١ إلى سجل ٢١٠,"مدرسة متوسطة الأشرفية الرسمية المختلطة  –  شارع سامي
 اليازجي غرفة رقم ٦",126,الرميل,روم ارثوذكس,أنثى,210,1,غرفة رقم ٦,مدرسة متوسطة الأشرفية الرسمية المختلطة  –  شارع سامي  اليازجي,https://maps.app.goo.gl/mafKxqAoK9H8C9yc8,"33.89165187401471, 35.52869294303503"
ناخبات الطائفة روم ارثوذكس من سجل ٢١١ إلى سجل ٤٤٤,"مدرسة متوسطة الأشرفية الرسمية المختلطة  –  شارع سامي
 اليازجي غرفة رقم ٧",127,الرميل,روم ارثوذكس,أنثى,444,211,غرفة رقم ٧,مدرسة متوسطة الأشرفية الرسمية المختلطة  –  شارع سامي  اليازجي,https://maps.app.goo.gl/mafKxqAoK9H8C9yc8,"33.89165187401471, 35.52869294303503"
ناخبات الطائفة روم ارثوذكس من سجل ٤٥٢ إلى سجل ٧٥٧,"مدرسة متوسطة الأشرفية الرسمية المختلطة  –  شارع سامي
 اليازجي غرفة رقم ٨",128,الرميل,روم ارثوذكس,أنثى,757,452,غرفة رقم ٨,مدرسة متوسطة الأشرفية الرسمية المختلطة  –  شارع سامي  اليازجي,https://maps.app.goo.gl/mafKxqAoK9H8C9yc8,"33.89165187401471, 35.52869294303503"
ناخبات الطائفة روم ارثوذكس من سجل ٧٥٨ إلى سجل ١٠١٨,"مدرسة متوسطة الأشرفية الرسمية المختلطة  –  شارع سامي
 اليازجي غرفة رقم ٩",129,الرميل,روم ارثوذكس,أنثى,1018,758,غرفة رقم ٩,مدرسة متوسطة الأشرفية الرسمية المختلطة  –  شارع سامي  اليازجي,https://maps.app.goo.gl/mafKxqAoK9H8C9yc8,"33.89165187401471, 35.52869294303503"
ناخبات الطائفة روم ارثوذكس من سجل ١٠١٩ إلى سجل ١٤٥١,"مدرسة متوسطة الأشرفية الرسمية المختلطة  –  شارع سامي
 اليازجي غرفة رقم ١٠",130,الرميل,روم ارثوذكس,أنثى,1451,1019,غرفة رقم ١٠,مدرسة متوسطة الأشرفية الرسمية المختلطة  –  شارع سامي  اليازجي,https://maps.app.goo.gl/mafKxqAoK9H8C9yc8,"33.89165187401471, 35.52869294303503"
ناخبات الطائفة روم ارثوذكس من سجل ١٤٥٢ إلى سجل ١٧٦٨,"مدرسة متوسطة الأشرفية الرسمية المختلطة  –  شارع سامي
 اليازجي غرفة رقم ١١",131,الرميل,روم ارثوذكس,أنثى,1768,1452,غرفة رقم ١١,مدرسة متوسطة الأشرفية الرسمية المختلطة  –  شارع سامي  اليازجي,https://maps.app.goo.gl/mafKxqAoK9H8C9yc8,"33.89165187401471, 35.52869294303503"
ناخبو الطائفة روم ارثوذكس من سجل ١٦٢٨ إلى سجل ١٧٦٥,"مدرسة متوسطة الأشرفية الرسمية المختلطة  –  شارع سامي
 اليازجي غرفة رقم ١١",131,الرميل,روم ارثوذكس,ذكر,1765,1628,غرفة رقم ١١,مدرسة متوسطة الأشرفية الرسمية المختلطة  –  شارع سامي  اليازجي,https://maps.app.goo.gl/mafKxqAoK9H8C9yc8,"33.89165187401471, 35.52869294303503"
ناخبو الطائفة سريان كاثوليك من سجل ١ إلى سجل ١١٥,مدرسة وطى المصيطبة الرسمية المختلطة غرفة رقم ١,378,المصيطبة,سريان كاثوليك,ذكر,115,1,غرفة رقم ١,مدرسة وطى المصيطبة الرسمية المختلطة,https://maps.app.goo.gl/mJ4XmqaS7xM6Eain9,"33.88234620373805, 35.49893663560381"
ناخبو الطائفة انجيلي من سجل ١ إلى سجل ٩٧,مدرسة وطى المصيطبة الرسمية المختلطة غرفة رقم ٢,379,المصيطبة,انجيلي,ذكر,97,1,غرفة رقم ٢,مدرسة وطى المصيطبة الرسمية المختلطة,https://maps.app.goo.gl/mJ4XmqaS7xM6Eain9,"33.88234620373805, 35.49893663560381"
ناخبو الطائفة سريان كاثوليك من سجل ١١٩ إلى سجل ١٦٧,مدرسة وطى المصيطبة الرسمية المختلطة غرفة رقم ٢,379,المصيطبة,سريان كاثوليك,ذكر,167,119,غرفة رقم ٢,مدرسة وطى المصيطبة الرسمية المختلطة,https://maps.app.goo.gl/mJ4XmqaS7xM6Eain9,"33.88234620373805, 35.49893663560381"
